it	d12_0.0	d12_0.0117	d12_2.588	d12_5.333	d12_11.62	d12_15.97	d12_23.03	d12_28.1	d12_33.9	d12_38.0	d12_41.3	d12_47.8	d12_56.0	d12_61.6	d12_66.0	d21_0.0	d21_0.0117	d21_2.588	d21_5.333	d21_11.62	d21_15.97	d21_23.03	d21_28.1	d21_33.9	d21_38.0	d21_41.3	d21_47.8	d21_56.0	d21_61.6	d21_66.0	e1_0.0	e1_0.0117	e1_2.588	e1_5.333	e1_11.62	e1_15.97	e1_23.03	e1_28.1	e1_33.9	e1_38.0	e1_41.3	e1_47.8	e1_56.0	e1_61.6	e1_66.0	e2_0.0	e2_0.0117	e2_2.588	e2_5.333	e2_11.62	e2_15.97	e2_23.03	e2_28.1	e2_33.9	e2_38.0	e2_41.3	e2_47.8	e2_56.0	e2_61.6	e2_66.0
4600	0.059788744990893206	0.059788744990893206	0.039732673279474086	0.039732673279474086	0.039732673279474086	0.039732673279474086	0.039732673279474086	0.039732673279474086	0.03881149917510126	0.03881149917510126	0.03881149917510126	0.021527157518618643	0.10313674885913052	0.10313674885913052	1.0466611125532943	1.4372329876691672	1.4372329876691672	0.0540598029338246	0.0540598029338246	0.0540598029338246	0.0540598029338246	0.0540598029338246	0.0540598029338246	0.038760124405823354	0.038760124405823354	0.038760124405823354	0.012738774878906484	0.08360717432051937	0.08360717432051937	0.7414245475224509	0.031052563699161848	0.031052563699161848	0.017003570698759646	0.017003570698759646	0.017003570698759646	0.017003570698759646	0.017003570698759646	0.017003570698759646	0.02139328765141148	0.02139328765141148	0.02139328765141148	0.021391517963016644	0.02229163120448923	0.02229163120448923	0.004980964024576297	1.0026761625853144	1.0026761625853144	0.024112333651836862	0.024112333651836862	0.024112333651836862	0.024112333651836862	0.024112333651836862	0.024112333651836862	0.009318542581976728	0.009318542581976728	0.009318542581976728	0.015132184897224598	0.007700216414520604	0.007700216414520604	0.04091327100040692
4700	0.10708468628464897	0.10708468628464897	0.05961447894072983	0.05961447894072983	0.05961447894072983	0.05961447894072983	0.05961447894072983	0.05961447894072983	0.047948230297357314	0.047948230297357314	0.047948230297357314	0.03442728115302677	0.11411721413636908	0.11411721413636908	1.1419074070338926	0.9082843550554622	0.9082843550554622	0.07407047978965457	0.07407047978965457	0.07407047978965457	0.07407047978965457	0.07407047978965457	0.07407047978965457	0.04465309685971654	0.04465309685971654	0.04465309685971654	0.009182216571512324	0.08744813328090001	0.08744813328090001	0.7622725675390529	0.046245441087137885	0.046245441087137885	0.017003570698759646	0.017003570698759646	0.017003570698759646	0.017003570698759646	0.017003570698759646	0.017003570698759646	0.021379955201933594	0.021379955201933594	0.021379955201933594	0.023720797377082097	0.021850423902692432	0.021850423902692432	0.003375209793187062	0.6736816588347729	0.6736816588347729	0.024112333651836862	0.024112333651836862	0.024112333651836862	0.024112333651836862	0.024112333651836862	0.024112333651836862	0.01728158099010704	0.01728158099010704	0.01728158099010704	0.02230954852392126	0.009596449679874434	0.009596449679874434	0.09959841913538058
4800	0.05159168820197055	0.05159168820197055	0.03144578927595658	0.03144578927595658	0.03144578927595658	0.03144578927595658	0.03144578927595658	0.03144578927595658	0.047948230297357314	0.047948230297357314	0.047948230297357314	0.04997995558833536	0.07490199311947297	0.07490199311947297	1.627623268425136	1.1739908983620524	1.1739908983620524	0.07407047978965457	0.07407047978965457	0.07407047978965457	0.07407047978965457	0.07407047978965457	0.07407047978965457	0.04465309685971654	0.04465309685971654	0.04465309685971654	0.006063959384089407	0.09497531988756149	0.09497531988756149	0.6575176364684112	0.0416290689215396	0.0416290689215396	0.018803244315561473	0.018803244315561473	0.018803244315561473	0.018803244315561473	0.018803244315561473	0.018803244315561473	0.021379955201933594	0.021379955201933594	0.021379955201933594	0.023720797377082097	0.02553216554249394	0.02553216554249394	0.005754348780210363	0.4514669058471271	0.4514669058471271	0.024112333651836862	0.024112333651836862	0.024112333651836862	0.024112333651836862	0.024112333651836862	0.024112333651836862	0.023345224039390926	0.023345224039390926	0.023345224039390926	0.01659786639116131	0.003975357216135635	0.003975357216135635	0.07053844586449039
4900	0.03761615231548155	0.03761615231548155	0.05192529966390865	0.05192529966390865	0.05192529966390865	0.05192529966390865	0.05192529966390865	0.05192529966390865	0.04219454558647733	0.04219454558647733	0.04219454558647733	0.025771424949168405	0.08016573712442723	0.08016573712442723	0.8687117728230798	0.5377012498657688	0.5377012498657688	0.0707367808683286	0.0707367808683286	0.0707367808683286	0.0707367808683286	0.0707367808683286	0.0707367808683286	0.037018548980779276	0.037018548980779276	0.037018548980779276	0.014589598346990746	0.06133146681188206	0.06133146681188206	0.7299952706795666	0.05833236816521935	0.05833236816521935	0.018803244315561473	0.018803244315561473	0.018803244315561473	0.018803244315561473	0.018803244315561473	0.018803244315561473	0.02638905551940347	0.02638905551940347	0.02638905551940347	0.03459195365944883	0.023803445353944394	0.023803445353944394	0.0018623917536892884	0.4514669058471271	0.4514669058471271	0.02031513702136235	0.02031513702136235	0.02031513702136235	0.02031513702136235	0.02031513702136235	0.02031513702136235	0.014350110809149923	0.014350110809149923	0.014350110809149923	0.014991298055722496	0.002791501716855119	0.002791501716855119	0.10839868412749963
5000	0.023028352134404205	0.023028352134404205	0.035298430694369484	0.035298430694369484	0.035298430694369484	0.035298430694369484	0.035298430694369484	0.035298430694369484	0.05715720539238393	0.05715720539238393	0.05715720539238393	0.020060959191152486	0.08016573712442723	0.08016573712442723	0.6094439849298404	0.5377012498657688	0.5377012498657688	0.0707367808683286	0.0707367808683286	0.0707367808683286	0.0707367808683286	0.0707367808683286	0.0707367808683286	0.023146564658113884	0.023146564658113884	0.023146564658113884	0.006784942017284573	0.08539831234051551	0.08539831234051551	0.6568252092629605	0.04965965720005537	0.04965965720005537	0.018803244315561473	0.018803244315561473	0.018803244315561473	0.018803244315561473	0.018803244315561473	0.018803244315561473	0.024206181035467848	0.024206181035467848	0.024206181035467848	0.020427284132953267	0.033598196870405266	0.033598196870405266	0.0035121705611799747	0.5818597621661145	0.5818597621661145	0.02392864818840277	0.02392864818840277	0.02392864818840277	0.02392864818840277	0.02392864818840277	0.02392864818840277	0.010614610253853773	0.010614610253853773	0.010614610253853773	0.014944197235486225	0.007694380716605199	0.007694380716605199	0.009027742673066197
5100	0.023028352134404205	0.023028352134404205	0.04195273182927947	0.04195273182927947	0.04195273182927947	0.04195273182927947	0.04195273182927947	0.04195273182927947	0.04426742282150783	0.04426742282150783	0.04426742282150783	0.020060959191152486	0.09248702177352265	0.09248702177352265	0.6094439849298404	0.9200755390454718	0.9200755390454718	0.06275218673706623	0.06275218673706623	0.06275218673706623	0.06275218673706623	0.06275218673706623	0.06275218673706623	0.03746347135409525	0.03746347135409525	0.03746347135409525	0.005700917199391134	0.08539831234051551	0.08539831234051551	0.3997519179950124	0.05358190482965258	0.05358190482965258	0.014854968103872294	0.014854968103872294	0.014854968103872294	0.014854968103872294	0.014854968103872294	0.014854968103872294	0.016962348132282746	0.016962348132282746	0.016962348132282746	0.022089163268407992	0.023520956909561002	0.023520956909561002	0.0019038619642945404	0.5565046923508702	0.5565046923508702	0.022406870443510418	0.022406870443510418	0.022406870443510418	0.022406870443510418	0.022406870443510418	0.022406870443510418	0.008470231784922738	0.008470231784922738	0.008470231784922738	0.01898335328358331	0.005943326783704799	0.005943326783704799	0.0034254537896825725
5200	0.025430137014253007	0.025430137014253007	0.04195273182927947	0.04195273182927947	0.04195273182927947	0.04195273182927947	0.04195273182927947	0.04195273182927947	0.037043696433415006	0.037043696433415006	0.037043696433415006	0.043403703418562464	0.09248702177352265	0.09248702177352265	1.007193821716299	0.9401046586368909	0.9401046586368909	0.06275218673706623	0.06275218673706623	0.06275218673706623	0.06275218673706623	0.06275218673706623	0.06275218673706623	0.0440372593063872	0.0440372593063872	0.0440372593063872	0.00891255177145645	0.08426049829442947	0.08426049829442947	0.3601244949532539	0.02533920968002386	0.02533920968002386	0.01797692255168655	0.01797692255168655	0.01797692255168655	0.01797692255168655	0.01797692255168655	0.01797692255168655	0.016962348132282746	0.016962348132282746	0.016962348132282746	0.019483509814006553	0.023248938648320762	0.023248938648320762	0.006002316808038311	0.6150164887650941	0.6150164887650941	0.02202180058738636	0.02202180058738636	0.02202180058738636	0.02202180058738636	0.02202180058738636	0.02202180058738636	0.011562478583106942	0.011562478583106942	0.011562478583106942	0.013917086212170067	0.0050274322513661155	0.0050274322513661155	0.013386065308497033
5300	0.04086863364358544	0.04086863364358544	0.04199825874538687	0.04199825874538687	0.04199825874538687	0.04199825874538687	0.04199825874538687	0.04199825874538687	0.033562292279422715	0.033562292279422715	0.033562292279422715	0.018790700934584684	0.07598915063143584	0.07598915063143584	0.6542829255352659	2.01196182287183	2.01196182287183	0.06275218673706623	0.06275218673706623	0.06275218673706623	0.06275218673706623	0.06275218673706623	0.06275218673706623	0.05882944635656164	0.05882944635656164	0.05882944635656164	0.007943020087142148	0.08426049829442947	0.08426049829442947	0.45255316937439016	0.061246792857331686	0.061246792857331686	0.013888477497513362	0.013888477497513362	0.013888477497513362	0.013888477497513362	0.013888477497513362	0.013888477497513362	0.026057479170131355	0.026057479170131355	0.026057479170131355	0.03024161130731377	0.03059290344937383	0.03059290344937383	0.011922510823009729	0.5385591146574281	0.5385591146574281	0.021934780644717027	0.021934780644717027	0.021934780644717027	0.021934780644717027	0.021934780644717027	0.021934780644717027	0.02040175517870005	0.02040175517870005	0.02040175517870005	0.016208856173383003	0.004479890373643016	0.004479890373643016	0.019041578611363782
5400	0.04023445354047841	0.04023445354047841	0.044401600429827916	0.044401600429827916	0.044401600429827916	0.044401600429827916	0.044401600429827916	0.044401600429827916	0.033562292279422715	0.033562292279422715	0.033562292279422715	0.018790700934584684	0.07837611057024683	0.07837611057024683	1.1534863096585843	0.48959509389316885	0.48959509389316885	0.07205930913017802	0.07205930913017802	0.07205930913017802	0.07205930913017802	0.07205930913017802	0.07205930913017802	0.06517386462294761	0.06517386462294761	0.06517386462294761	0.009535112980994248	0.05040236827460236	0.05040236827460236	0.8794853393120773	0.04111948550749477	0.04111948550749477	0.014326318570228282	0.014326318570228282	0.014326318570228282	0.014326318570228282	0.014326318570228282	0.014326318570228282	0.026057479170131355	0.026057479170131355	0.026057479170131355	0.03295154786660591	0.028127035383537866	0.028127035383537866	0.016072723233310424	0.5385591146574281	0.5385591146574281	0.021934780644717027	0.021934780644717027	0.021934780644717027	0.021934780644717027	0.021934780644717027	0.021934780644717027	0.020311962261936132	0.020311962261936132	0.020311962261936132	0.013246638454379794	0.004479890373643016	0.004479890373643016	0.09044778995105208
5500	0.06772847875628948	0.06772847875628948	0.044401600429827916	0.044401600429827916	0.044401600429827916	0.044401600429827916	0.044401600429827916	0.044401600429827916	0.05665261224422744	0.05665261224422744	0.05665261224422744	0.06838906790824026	0.08398465447962025	0.08398465447962025	0.4849839895349131	0.5172441396591626	0.5172441396591626	0.056747500285156884	0.056747500285156884	0.056747500285156884	0.056747500285156884	0.056747500285156884	0.056747500285156884	0.05313055122922489	0.05313055122922489	0.05313055122922489	0.02035834757619514	0.073500355546973	0.073500355546973	0.4290781804127327	0.039432772448498056	0.039432772448498056	0.01578838030944471	0.01578838030944471	0.01578838030944471	0.01578838030944471	0.01578838030944471	0.01578838030944471	0.01849554677610217	0.01849554677610217	0.01849554677610217	0.030047921353034673	0.028127035383537866	0.028127035383537866	0.037613054676649244	0.6807051880234387	0.6807051880234387	0.021934780644717027	0.021934780644717027	0.021934780644717027	0.021934780644717027	0.021934780644717027	0.021934780644717027	0.011185596012459819	0.011185596012459819	0.011185596012459819	0.014782148097711313	0.007922647073503004	0.007922647073503004	0.09044778995105208
5600	0.05949375094397341	0.05949375094397341	0.052081825357651775	0.052081825357651775	0.052081825357651775	0.052081825357651775	0.052081825357651775	0.052081825357651775	0.05665261224422744	0.05665261224422744	0.05665261224422744	0.04783073367441108	0.060773223947181675	0.060773223947181675	0.7908132538264219	1.0583364395903307	1.0583364395903307	0.0670034614785979	0.0670034614785979	0.0670034614785979	0.0670034614785979	0.0670034614785979	0.0670034614785979	0.05313055122922489	0.05313055122922489	0.05313055122922489	0.03948315897806056	0.05894326537091899	0.05894326537091899	0.8083632683679376	0.03393091553554831	0.03393091553554831	0.01578838030944471	0.01578838030944471	0.01578838030944471	0.01578838030944471	0.01578838030944471	0.01578838030944471	0.02430680654430087	0.02430680654430087	0.02430680654430087	0.03663140992975729	0.029491055767459723	0.029491055767459723	0.03539980792381089	0.5413058998803472	0.5413058998803472	0.020976884067325546	0.020976884067325546	0.020976884067325546	0.020976884067325546	0.020976884067325546	0.020976884067325546	0.022164823125136207	0.022164823125136207	0.022164823125136207	0.017078186484092484	0.005187551723590011	0.005187551723590011	0.07545407255495411
5700	0.030130105281830508	0.030130105281830508	0.046593010140556564	0.046593010140556564	0.046593010140556564	0.046593010140556564	0.046593010140556564	0.046593010140556564	0.05665261224422744	0.05665261224422744	0.05665261224422744	0.03431786048684305	0.058934585286456315	0.058934585286456315	0.22703708120031946	0.7278417609066933	0.7278417609066933	0.0670034614785979	0.0670034614785979	0.0670034614785979	0.0670034614785979	0.0670034614785979	0.0670034614785979	0.04591401515602436	0.04591401515602436	0.04591401515602436	0.03227560744128598	0.05635650686479382	0.05635650686479382	0.8083632683679376	0.03452517180850083	0.03452517180850083	0.014162867837586898	0.014162867837586898	0.014162867837586898	0.014162867837586898	0.014162867837586898	0.014162867837586898	0.02191783004306878	0.02191783004306878	0.02191783004306878	0.02610705408405493	0.029107481429842638	0.029107481429842638	0.015459831810846026	0.35539961874960035	0.35539961874960035	0.026888921600329987	0.026888921600329987	0.026888921600329987	0.026888921600329987	0.026888921600329987	0.026888921600329987	0.02414543517774055	0.02414543517774055	0.02414543517774055	0.019123671081098227	0.009355495249613523	0.009355495249613523	0.04369873841223618
5800	0.10029027836246618	0.10029027836246618	0.046593010140556564	0.046593010140556564	0.046593010140556564	0.046593010140556564	0.046593010140556564	0.046593010140556564	0.047027996872422054	0.047027996872422054	0.047027996872422054	0.04596296483659252	0.07734624463739606	0.07734624463739606	0.17174032036597348	1.2528484538968585	1.2528484538968585	0.06922900131455427	0.06922900131455427	0.06922900131455427	0.06922900131455427	0.06922900131455427	0.06922900131455427	0.05199103404249308	0.05199103404249308	0.05199103404249308	0.028649398074898733	0.05635650686479382	0.05635650686479382	0.5130109867576842	0.08580446407244445	0.08580446407244445	0.014162867837586898	0.014162867837586898	0.014162867837586898	0.014162867837586898	0.014162867837586898	0.014162867837586898	0.029031434141380638	0.029031434141380638	0.029031434141380638	0.022052781260031455	0.020653873940044157	0.020653873940044157	0.02110502921940384	0.4953599280460468	0.4953599280460468	0.026888921600329987	0.026888921600329987	0.026888921600329987	0.026888921600329987	0.026888921600329987	0.026888921600329987	0.019797723168310532	0.019797723168310532	0.019797723168310532	0.014099217346730196	0.0057597369022794895	0.0057597369022794895	0.034380304748658184
5900	0.12548253427499628	0.12548253427499628	0.046593010140556564	0.046593010140556564	0.046593010140556564	0.046593010140556564	0.046593010140556564	0.046593010140556564	0.05392869444775402	0.05392869444775402	0.05392869444775402	0.03286321120889118	0.07734624463739606	0.07734624463739606	0.2918220819754341	1.2528484538968585	1.2528484538968585	0.05937939940640994	0.05937939940640994	0.05937939940640994	0.05937939940640994	0.05937939940640994	0.05937939940640994	0.02957113452654731	0.02957113452654731	0.02957113452654731	0.02071572162405714	0.059421195490313175	0.059421195490313175	0.5727402697807856	0.09830565725127795	0.09830565725127795	0.016619486743450925	0.016619486743450925	0.016619486743450925	0.016619486743450925	0.016619486743450925	0.016619486743450925	0.0203635602361765	0.0203635602361765	0.0203635602361765	0.023969322060717228	0.018655101636404176	0.018655101636404176	0.016826785678318863	0.39597108525693453	0.39597108525693453	0.026888921600329987	0.026888921600329987	0.026888921600329987	0.026888921600329987	0.026888921600329987	0.026888921600329987	0.012788661462446982	0.012788661462446982	0.012788661462446982	0.01116713697944252	0.0057597369022794895	0.0057597369022794895	0.009178416158045478
6000	0.37468052545249625	0.37468052545249625	0.05322435150594328	0.05322435150594328	0.05322435150594328	0.05322435150594328	0.05322435150594328	0.05322435150594328	0.03606226371259188	0.03606226371259188	0.03606226371259188	0.013820154885831944	0.06279088788492715	0.06279088788492715	0.35291967461489265	2.3782824697033704	2.3782824697033704	0.08468508831769817	0.08468508831769817	0.08468508831769817	0.08468508831769817	0.08468508831769817	0.08468508831769817	0.033486511030368774	0.033486511030368774	0.033486511030368774	0.039439958605986085	0.07420810014169273	0.07420810014169273	0.36490136900955517	0.07575189922020437	0.07575189922020437	0.016619486743450925	0.016619486743450925	0.016619486743450925	0.016619486743450925	0.016619486743450925	0.016619486743450925	0.027210264092594905	0.027210264092594905	0.027210264092594905	0.036725124654628745	0.02484072627164766	0.02484072627164766	0.013655463877986627	0.542719971335298	0.542719971335298	0.031727252892638266	0.031727252892638266	0.031727252892638266	0.031727252892638266	0.031727252892638266	0.031727252892638266	0.012554591571368604	0.012554591571368604	0.012554591571368604	0.012316648431161134	0.006117227313554713	0.006117227313554713	0.014600487891082828
6100	0.2423832208248462	0.2423832208248462	0.05322435150594328	0.05322435150594328	0.05322435150594328	0.05322435150594328	0.05322435150594328	0.05322435150594328	0.031221733823749286	0.031221733823749286	0.031221733823749286	0.015084674778055732	0.09650720084737964	0.09650720084737964	0.35291967461489265	1.292483950703007	1.292483950703007	0.05654228372634245	0.05654228372634245	0.05654228372634245	0.05654228372634245	0.05654228372634245	0.05654228372634245	0.027975534286368443	0.027975534286368443	0.027975534286368443	0.02109128727240022	0.042187217416962366	0.042187217416962366	0.36490136900955517	0.046550857126970206	0.046550857126970206	0.016619486743450925	0.016619486743450925	0.016619486743450925	0.016619486743450925	0.016619486743450925	0.016619486743450925	0.01802543821628318	0.01802543821628318	0.01802543821628318	0.02805783653760023	0.0209791636076576	0.0209791636076576	0.022047262289515916	0.30846321441404523	0.30846321441404523	0.024171290638900216	0.024171290638900216	0.024171290638900216	0.024171290638900216	0.024171290638900216	0.024171290638900216	0.024231232336599923	0.024231232336599923	0.024231232336599923	0.01703421783997808	0.007444757143296719	0.007444757143296719	0.016757257464509154
6200	0.2592776524525171	0.2592776524525171	0.04208131991882431	0.04208131991882431	0.04208131991882431	0.04208131991882431	0.04208131991882431	0.04208131991882431	0.04996511610113916	0.04996511610113916	0.04996511610113916	0.01656153524086415	0.05479910004583122	0.05479910004583122	0.35291967461489265	1.4354965631929	1.4354965631929	0.10495824759104432	0.10495824759104432	0.10495824759104432	0.10495824759104432	0.10495824759104432	0.10495824759104432	0.03481229088853693	0.03481229088853693	0.03481229088853693	0.01982417302815945	0.03612039875356528	0.03612039875356528	0.36490136900955517	0.046550857126970206	0.046550857126970206	0.020552159178118645	0.020552159178118645	0.020552159178118645	0.020552159178118645	0.020552159178118645	0.020552159178118645	0.01802543821628318	0.01802543821628318	0.01802543821628318	0.02805783653760023	0.024132347638947293	0.024132347638947293	0.015151751893134101	0.3906208116336317	0.3906208116336317	0.024171290638900216	0.024171290638900216	0.024171290638900216	0.024171290638900216	0.024171290638900216	0.024171290638900216	0.021157943301003478	0.021157943301003478	0.021157943301003478	0.01703421783997808	0.010179008071587791	0.010179008071587791	0.026180270993741837
6300	0.2958694458006462	0.2958694458006462	0.021790128851654374	0.021790128851654374	0.021790128851654374	0.021790128851654374	0.021790128851654374	0.021790128851654374	0.04996511610113916	0.04996511610113916	0.04996511610113916	0.008481619664074284	0.09112502435041839	0.09112502435041839	0.35291967461489265	1.6116659701813922	1.6116659701813922	0.05100464912028193	0.05100464912028193	0.05100464912028193	0.05100464912028193	0.05100464912028193	0.05100464912028193	0.03481229088853693	0.03481229088853693	0.03481229088853693	0.019836960706888725	0.05720410887554899	0.05720410887554899	0.5354258068510604	0.08444738031761984	0.08444738031761984	0.01399460189090025	0.01399460189090025	0.01399460189090025	0.01399460189090025	0.01399460189090025	0.01399460189090025	0.012533524152349249	0.012533524152349249	0.012533524152349249	0.02416552190644524	0.02317503805422367	0.02317503805422367	0.028964942488433256	0.3906208116336317	0.3906208116336317	0.02376040325183738	0.02376040325183738	0.02376040325183738	0.02376040325183738	0.02376040325183738	0.02376040325183738	0.01697247896905176	0.01697247896905176	0.01697247896905176	0.013850957876195034	0.005249321583364089	0.005249321583364089	0.03809148003575024
6400	0.13792519642615972	0.13792519642615972	0.03048168072357853	0.03048168072357853	0.03048168072357853	0.03048168072357853	0.03048168072357853	0.03048168072357853	0.039107031993102066	0.039107031993102066	0.039107031993102066	0.024056430141340134	0.10395094086276069	0.10395094086276069	0.16172085334174974	2.7397553028331814	2.7397553028331814	0.06498152194874272	0.06498152194874272	0.06498152194874272	0.06498152194874272	0.06498152194874272	0.06498152194874272	0.04048000359101623	0.04048000359101623	0.04048000359101623	0.02780793511203759	0.06424781621139182	0.06424781621139182	0.787551433386153	0.03263284189739611	0.03263284189739611	0.01399460189090025	0.01399460189090025	0.01399460189090025	0.01399460189090025	0.01399460189090025	0.01399460189090025	0.012533524152349249	0.012533524152349249	0.012533524152349249	0.02416552190644524	0.02317503805422367	0.02317503805422367	0.02652391497229455	0.5857650342642596	0.5857650342642596	0.02376040325183738	0.02376040325183738	0.02376040325183738	0.02376040325183738	0.02376040325183738	0.02376040325183738	0.02048990218706914	0.02048990218706914	0.02048990218706914	0.01703720595675587	0.005249321583364089	0.005249321583364089	0.00879660309508469
6500	0.08413893045793107	0.08413893045793107	0.038862216477723276	0.038862216477723276	0.038862216477723276	0.038862216477723276	0.038862216477723276	0.038862216477723276	0.03823385889574654	0.03823385889574654	0.03823385889574654	0.018373500069826892	0.10388042672555187	0.10388042672555187	0.1762683632055665	1.4333148814797831	1.4333148814797831	0.06498152194874272	0.06498152194874272	0.06498152194874272	0.06498152194874272	0.06498152194874272	0.06498152194874272	0.028654410209816777	0.028654410209816777	0.028654410209816777	0.03142955335377408	0.04633104677371005	0.04633104677371005	0.47791286802938643	0.025492207455540334	0.025492207455540334	0.01920177399261977	0.01920177399261977	0.01920177399261977	0.01920177399261977	0.01920177399261977	0.01920177399261977	0.01910759229898771	0.01910759229898771	0.01910759229898771	0.036096718801269294	0.02317503805422367	0.02317503805422367	0.018058004017620723	0.5598944244150792	0.5598944244150792	0.02305240816574986	0.02305240816574986	0.02305240816574986	0.02305240816574986	0.02305240816574986	0.02305240816574986	0.011464813121619847	0.011464813121619847	0.011464813121619847	0.01624356185435947	0.0034309247425835915	0.0034309247425835915	0.009617499659611685
6600	0.10700461836295756	0.10700461836295756	0.038862216477723276	0.038862216477723276	0.038862216477723276	0.038862216477723276	0.038862216477723276	0.038862216477723276	0.04315464314877653	0.04315464314877653	0.04315464314877653	0.022142036571061344	0.09226143091326394	0.09226143091326394	0.29152517641895026	0.45378602704906235	0.45378602704906235	0.05531996459993052	0.05531996459993052	0.05531996459993052	0.05531996459993052	0.05531996459993052	0.05531996459993052	0.04046289252963594	0.04046289252963594	0.04046289252963594	0.03273667117554097	0.03646307284775911	0.03646307284775911	0.6628205502913339	0.10699970007707342	0.10699970007707342	0.013497683437544653	0.013497683437544653	0.013497683437544653	0.013497683437544653	0.013497683437544653	0.013497683437544653	0.01910759229898771	0.01910759229898771	0.01910759229898771	0.036096718801269294	0.02317503805422367	0.02317503805422367	0.012470706523632606	0.6306603315092276	0.6306603315092276	0.02305240816574986	0.02305240816574986	0.02305240816574986	0.02305240816574986	0.02305240816574986	0.02305240816574986	0.011464813121619847	0.011464813121619847	0.011464813121619847	0.01012857713172777	0.004601056468910809	0.004601056468910809	0.028733190785274407
6700	0.42316069832900005	0.42316069832900005	0.038588717026311614	0.038588717026311614	0.038588717026311614	0.038588717026311614	0.038588717026311614	0.038588717026311614	0.03221803894576988	0.03221803894576988	0.03221803894576988	0.025126153688659267	0.12647825310730443	0.12647825310730443	0.2747970882485356	1.0961396052780337	1.0961396052780337	0.05531996459993052	0.05531996459993052	0.05531996459993052	0.05531996459993052	0.05531996459993052	0.05531996459993052	0.048642993508143904	0.048642993508143904	0.048642993508143904	0.02348012185314358	0.06379776567849106	0.06379776567849106	2.1528894621605494	0.0886464972228457	0.0886464972228457	0.014061384741140149	0.014061384741140149	0.014061384741140149	0.014061384741140149	0.014061384741140149	0.014061384741140149	0.018026127009863897	0.018026127009863897	0.018026127009863897	0.036096718801269294	0.016691293944025097	0.016691293944025097	0.013241430244098016	0.3365885511036955	0.3365885511036955	0.02305240816574986	0.02305240816574986	0.02305240816574986	0.02305240816574986	0.02305240816574986	0.02305240816574986	0.011464813121619847	0.011464813121619847	0.011464813121619847	0.022243138374543486	0.010727179581915294	0.010727179581915294	0.03399522339199895
6800	0.2618754540092349	0.2618754540092349	0.04456845200120428	0.04456845200120428	0.04456845200120428	0.04456845200120428	0.04456845200120428	0.04456845200120428	0.0449868349159635	0.0449868349159635	0.0449868349159635	0.03359200359092427	0.08237830467005838	0.08237830467005838	0.23776117131839367	1.1527092188910277	1.1527092188910277	0.05531996459993052	0.05531996459993052	0.05531996459993052	0.05531996459993052	0.05531996459993052	0.05531996459993052	0.06267599904508693	0.06267599904508693	0.06267599904508693	0.019041566487146232	0.05285330901238852	0.05285330901238852	0.6349361023536456	0.041417165361570876	0.041417165361570876	0.01783987981184709	0.01783987981184709	0.01783987981184709	0.01783987981184709	0.01783987981184709	0.01783987981184709	0.019825286836263674	0.019825286836263674	0.019825286836263674	0.02625018609303233	0.01685854783546038	0.01685854783546038	0.013271862963918243	0.5980589065771824	0.5980589065771824	0.028939303387452858	0.028939303387452858	0.028939303387452858	0.028939303387452858	0.028939303387452858	0.028939303387452858	0.01929145623292201	0.01929145623292201	0.01929145623292201	0.010380332200192105	0.010300491153922516	0.010300491153922516	0.029760594006528605
6900	0.2716987143756824	0.2716987143756824	0.04456845200120428	0.04456845200120428	0.04456845200120428	0.04456845200120428	0.04456845200120428	0.04456845200120428	0.08017062827799022	0.08017062827799022	0.08017062827799022	0.015614902079362804	0.10061579051681352	0.10061579051681352	0.208992347559302	1.7127373482000543	1.7127373482000543	0.057334851435948735	0.057334851435948735	0.057334851435948735	0.057334851435948735	0.057334851435948735	0.057334851435948735	0.03168089374023083	0.03168089374023083	0.03168089374023083	0.021333579803277394	0.0706115717259973	0.0706115717259973	0.6411131135048737	0.05635253820328818	0.05635253820328818	0.01783987981184709	0.01783987981184709	0.01783987981184709	0.01783987981184709	0.01783987981184709	0.01783987981184709	0.019885683922928745	0.019885683922928745	0.019885683922928745	0.02625018609303233	0.01685854783546038	0.01685854783546038	0.024302892167127315	0.7409431216312102	0.7409431216312102	0.02852669781615581	0.02852669781615581	0.02852669781615581	0.02852669781615581	0.02852669781615581	0.02852669781615581	0.01929145623292201	0.01929145623292201	0.01929145623292201	0.01831010238103498	0.010300491153922516	0.010300491153922516	0.017187594385016547
7000	0.19445356766145017	0.19445356766145017	0.04456845200120428	0.04456845200120428	0.04456845200120428	0.04456845200120428	0.04456845200120428	0.04456845200120428	0.06847452747669926	0.06847452747669926	0.06847452747669926	0.011072440516860417	0.0916449178693063	0.0916449178693063	0.14098052704320407	1.039803427932699	1.039803427932699	0.07311836816772467	0.07311836816772467	0.07311836816772467	0.07311836816772467	0.07311836816772467	0.07311836816772467	0.059822442424878594	0.059822442424878594	0.059822442424878594	0.012967837562020692	0.07042594536579691	0.07042594536579691	0.6759053646232199	0.03422849832071879	0.03422849832071879	0.01854907546512827	0.01854907546512827	0.01854907546512827	0.01854907546512827	0.01854907546512827	0.01854907546512827	0.030400211899739904	0.030400211899739904	0.030400211899739904	0.02211177259625437	0.027219884467482258	0.027219884467482258	0.013385030563482662	0.3153072256476191	0.3153072256476191	0.024853739722383184	0.024853739722383184	0.024853739722383184	0.024853739722383184	0.024853739722383184	0.024853739722383184	0.01929145623292201	0.01929145623292201	0.01929145623292201	0.013861834500251885	0.016550475814770826	0.016550475814770826	0.011805377634792108
