it	posterior	prior	likelihood	d12_t66.0	d21_t66.0	d12_t56.0	d21_t56.0	d12_t47.8	d21_t47.8	d12_t33.9	d21_t33.9	d12_t2.588	d21_t2.588	d12_t0.0	d21_t0.0	d12_t0.0	d21_t0.0	e1_t66.0	e2_t66.0	e1_t56.0	e2_t56.0	e1_t47.8	e2_t47.8	e1_t33.9	e2_t33.9	e1_t2.588	e2_t2.588	e1_t0.0	e2_t0.0	e1_t0.0	e2_t0.0	q1_t66.0	q2_t66.0	q1_t56.0	q2_t56.0	q1_t47.8	q2_t47.8	q1_t33.9	q2_t33.9	q1_t2.588	q2_t2.588	q1_t0.0	q2_t0.0	q1_t0.0	q2_t0.0	cov_d12	cov_d21	cov_e1	cov_e2	hp_rate	beta
6800	-2541.650837629132	-13.351341245136195	-2528.299496383996	0.23776117131839367	0.6349361023536456	0.08237830467005838	0.05285330901238852	0.03359200359092427	0.019041566487146232	0.0449868349159635	0.06267599904508693	0.04456845200120428	0.05531996459993052	0.2618754540092349	1.1527092188910277	2.028150941235036	0.9285732734098294	0.013271862963918243	0.029760594006528605	0.01685854783546038	0.010300491153922516	0.02625018609303233	0.010380332200192105	0.019825286836263674	0.01929145623292201	0.01783987981184709	0.028939303387452858	0.041417165361570876	0.5980589065771824	3.114840198755288	0.08913030556205363	0.68288003845743	0.9012407572255281	0.4581828960252056	0.42590024501658347	0.4106379147149726	0.3367641583093726	0.27730315485179124	0.2141765909101342	0.2931122194791998	0.27026476250067477	0.44464427622785346	0.13647862336506655	0.24348342703058012	0.05516414573626897	0.0	0.0	0.0	0.0	1.0	1.0
6900	-2543.1488506577666	-12.87563020495605	-2530.2732204528106	0.208992347559302	0.6411131135048737	0.10061579051681352	0.0706115717259973	0.015614902079362804	0.021333579803277394	0.08017062827799022	0.03168089374023083	0.04456845200120428	0.057334851435948735	0.2716987143756824	1.7127373482000543	1.1818620150968244	1.0507279994127785	0.024302892167127315	0.017187594385016547	0.01685854783546038	0.010300491153922516	0.02625018609303233	0.01831010238103498	0.019885683922928745	0.01929145623292201	0.01783987981184709	0.02852669781615581	0.05635253820328818	0.7409431216312102	2.6554121224283085	0.05935255034476449	0.68288003845743	0.9012407572255281	0.4581828960252056	0.42590024501658347	0.4106379147149726	0.3367641583093726	0.27730315485179124	0.2141765909101342	0.2931122194791998	0.27026476250067477	0.44464427622785346	0.13647862336506655	0.22981713536575402	0.31512182923348503	0.0	0.0	0.0	0.0	1.0	1.0
7000	-2539.1934393087645	-10.672326102059815	-2528.5211132067047	0.14098052704320407	0.6759053646232199	0.0916449178693063	0.07042594536579691	0.011072440516860417	0.012967837562020692	0.06847452747669926	0.059822442424878594	0.04456845200120428	0.07311836816772467	0.19445356766145017	1.039803427932699	1.1818620150968244	0.7776755435014654	0.013385030563482662	0.011805377634792108	0.027219884467482258	0.016550475814770826	0.02211177259625437	0.013861834500251885	0.030400211899739904	0.01929145623292201	0.01854907546512827	0.024853739722383184	0.03422849832071879	0.3153072256476191	1.9072937790870177	0.09893823004520708	0.68288003845743	0.9012407572255281	0.4581828960252056	0.42590024501658347	0.4106379147149726	0.3367641583093726	0.27730315485179124	0.2141765909101342	0.2931122194791998	0.27026476250067477	0.44464427622785346	0.13647862336506655	0.22981713536575402	0.31512182923348503	0.0	0.0	0.0	0.0	1.0	1.0
7100	-2532.0384138565255	-9.405705746229097	-2522.6327081102963	0.20546824615653309	0.6759053646232199	0.10656809839419829	0.06308253048861502	0.006932860490484237	0.01265670500814593	0.06847452747669926	0.05548329621974437	0.04456845200120428	0.0769398713809582	0.09772165950959337	1.083242838404198	0.7395047832337216	1.183399041732329	0.0060299046512174185	0.01158794914609541	0.025149300491050533	0.006264955167180983	0.0317707197285374	0.007849632262819137	0.030400211899739904	0.01929145623292201	0.01674140978584374	0.024853739722383184	0.018711503267023612	0.3153072256476191	0.7011167814963786	0.09492854879195188	0.68288003845743	0.9012407572255281	0.4581828960252056	0.42590024501658347	0.32359563548424247	0.3367641583093726	0.27730315485179124	0.2141765909101342	0.2931122194791998	0.27026476250067477	0.44464427622785346	0.2293814854153758	0.3330674803318677	0.31512182923348503	0.0	0.0	0.0	0.0	1.0	1.0
7200	-2532.5140721557646	-9.816583845020808	-2522.6974883107437	0.3091065530080262	0.4983867585563284	0.05752994366984828	0.06477483284494667	0.00863841570878427	0.019089174695187984	0.06847452747669926	0.041860504172653516	0.04456845200120428	0.0769398713809582	0.09772165950959337	1.083242838404198	0.7395047832337216	1.582033570105439	0.013926173563585902	0.01139448772992381	0.015349111245482275	0.006235431141847541	0.01995094878816608	0.012940012052090704	0.02510448064558934	0.017776319621141415	0.018611637478585432	0.02194243637417377	0.014392838868383696	0.42054157227625666	0.7573205511500801	0.09347182649922196	0.68288003845743	0.9012407572255281	0.4581828960252056	0.42590024501658347	0.32359563548424247	0.3367641583093726	0.27730315485179124	0.2141765909101342	0.2931122194791998	0.27026476250067477	0.2289366079604207	0.2293814854153758	0.3330674803318677	0.5371573845229405	0.0	0.0	0.0	0.0	1.0	1.0
7300	-2535.244880993025	-9.452757091089257	-2525.792123901936	0.1894619081363634	0.319796499876489	0.067225007974186	0.057311758278245965	0.002686544298106656	0.014426405854886516	0.05228265170870249	0.03157504665436144	0.04456845200120428	0.06788323427927424	0.1967530215837134	0.46648156071144603	1.0206001469504324	1.582033570105439	0.01924371164170857	0.01139448772992381	0.026178580612084754	0.01014868305063066	0.022051246347705195	0.014349787934148097	0.02510448064558934	0.02199732977997487	0.013781614756740676	0.01967699433914072	0.016990193158721995	0.6283273856253211	0.2636742051190246	0.5709984491169998	0.68288003845743	0.9012407572255281	0.4581828960252056	0.42590024501658347	0.32359563548424247	0.3367641583093726	0.29113622731562167	0.2141765909101342	0.2931122194791998	0.27026476250067477	0.2289366079604207	0.2293814854153758	0.3330674803318677	0.5371573845229405	0.0	0.0	0.0	0.0	1.0	1.0
7400	-2535.956293249437	-10.165500619374411	-2525.7907926300622	0.30614240604126225	0.2468585037229677	0.0900288096652131	0.06634081419203108	0.003228045380768781	0.014426405854886516	0.04458151062418338	0.03157504665436144	0.04317869372462642	0.08033730733062625	0.09882665949685164	1.1628815163822945	1.085867788810853	1.984717885597435	0.015837738141553107	0.009695995697289808	0.01782446609861819	0.009390615439866043	0.022051246347705195	0.014349787934148097	0.021931517127978205	0.014925406484331117	0.01349613392116469	0.01967699433914072	0.035401078236377226	0.3394159582828358	0.12575970590935204	0.5709984491169998	0.68288003845743	0.9012407572255281	0.4581828960252056	0.42590024501658347	0.3401743304014269	0.3367641583093726	0.29113622731562167	0.2141765909101342	0.2931122194791998	0.27026476250067477	0.2289366079604207	0.2293814854153758	0.3330674803318677	0.5371573845229405	0.0	0.0	0.0	0.0	1.0	1.0
7500	-2538.694439889747	-10.712158575460514	-2527.982281314287	0.13176293825299706	0.26083593033550173	0.08909628348854805	0.06634081419203108	0.008311609548868374	0.007699917286904059	0.04241449271681078	0.041768938174200944	0.04102598665142687	0.08033730733062625	0.0981335305804051	0.5322532168465988	2.3815053417848344	1.073499743924785	0.015555299504028033	0.023472703977479397	0.028754861036751476	0.005804782171021217	0.022051246347705195	0.014349787934148097	0.024736358145150763	0.014925406484331117	0.014945300729167586	0.02241338600264813	0.06261192216270128	0.2214867946376521	0.3897457249537191	1.32056481744078	0.68288003845743	0.44914238013457974	0.3850140052116672	0.42590024501658347	0.3401743304014269	0.3367641583093726	0.29113622731562167	0.2141765909101342	0.2931122194791998	0.27026476250067477	0.4069072991447137	0.2293814854153758	0.2203789751005005	0.5371573845229405	0.0	0.0	0.0	0.0	1.0	1.0
7600	-2539.0062720247843	-13.743992314943688	-2525.2622797098406	0.12870529168837636	0.9095908106893785	0.08909628348854805	0.06634081419203108	0.012494069735417156	0.010330797184949487	0.0681844526899003	0.05724624092441486	0.04533309861858038	0.07302628433758684	0.07112067728267811	0.7763773184756001	3.9937288859451887	1.2941271859209884	0.042644953983915525	0.009082712407499086	0.028165270108352597	0.010736201936377733	0.032608961938642676	0.009706382890767687	0.02143924519012084	0.015834754581255436	0.014730161913348652	0.02241338600264813	0.10561674360939105	0.4552374153563128	0.37267168436881093	1.3316480966639155	0.68288003845743	0.7976249450617579	0.5164622061284226	0.42590024501658347	0.3401743304014269	0.3367641583093726	0.29113622731562167	0.2141765909101342	0.2931122194791998	0.27026476250067477	0.518809798045521	0.17430553070917373	0.9417381050884733	0.4625561744223034	0.0	0.0	0.0	0.0	1.0	1.0
7700	-2542.5566023571428	-11.671049716271158	-2530.8855526408715	0.17245323753302727	0.5912846428081544	0.10366916953173017	0.06634081419203108	0.012617768592621204	0.009076307036231798	0.06733738387672702	0.05246734160077852	0.042943529398173946	0.07302628433758684	0.00905669655772612	1.0368199253379207	2.533143426497471	0.44894323599090813	0.03525768280961352	0.013661739348902517	0.03019492030861671	0.008497643004105023	0.031805560870064545	0.006438122932489507	0.03306144059933518	0.021489940736848488	0.014730161913348652	0.024414993215270145	0.07596026347090068	0.6371019379757735	1.1410832480437128	0.7024181649323973	0.68288003845743	0.7976249450617579	0.5572348264895558	0.42590024501658347	0.3401743304014269	0.29220194811676714	0.2242125430185581	0.2141765909101342	0.2931122194791998	0.27026476250067477	0.38477876332864724	0.17430553070917373	0.9417381050884733	0.4625561744223034	0.0	0.0	0.0	0.0	1.0	1.0
