it	posterior	prior	likelihood	d12_t66.0	d21_t66.0	d12_t56.0	d21_t56.0	d12_t47.8	d21_t47.8	d12_t33.9	d21_t33.9	d12_t2.588	d21_t2.588	d12_t0.0	d21_t0.0	d12_t0.0	d21_t0.0	e1_t66.0	e2_t66.0	e1_t56.0	e2_t56.0	e1_t47.8	e2_t47.8	e1_t33.9	e2_t33.9	e1_t2.588	e2_t2.588	e1_t0.0	e2_t0.0	e1_t0.0	e2_t0.0	q1_t66.0	q2_t66.0	q1_t56.0	q2_t56.0	q1_t47.8	q2_t47.8	q1_t33.9	q2_t33.9	q1_t2.588	q2_t2.588	q1_t0.0	q2_t0.0	q1_t0.0	q2_t0.0	cov_d12	cov_d21	cov_e1	cov_e2	hp_rate	beta
1000	-1555.0128916005885	-11.538466027983391	-1543.4744255726052	0.07438479042125834	0.047670678547300414	0.02439595538045858	0.11775922217664733	0.04354772232562684	0.04096955120417877	0.0454655645115336	0.012632344124319352	0.05449268760369058	0.07491931852958902	0.8243852944060336	1.8414148417044716	0.17697824681395585	0.05379824745133609	0.036859898766988294	0.016046710318980743	0.02258377310268832	0.023994799195796498	0.012321723575284545	0.010516175272783597	0.013998041054072494	0.052193669629676004	0.003566930044407128	0.09566946006157317	0.0163819288440082	1.1445012213895576	2.893565368635132	0.0876977300733519	0.6984143929763942	0.8649775898334514	0.32517843054128914	0.3913596664772019	0.30424467035020397	0.5305614018278956	0.2772588722239781	0.2772588722239781	0.2788262632026265	0.35912136755106405	0.5229923067519939	0.15638952544412305	0.014994863351649212	0.2988339393983327	0.0	0.0	0.0	0.0	1.0	1.0
1100	-1549.917802580372	-11.585807865621584	-1538.3319947147504	0.04724026747648188	0.05604928360275784	0.019609254639978122	0.11775922217664733	0.04974330821936501	0.05119597104289811	0.035959832204622656	0.04649812989061267	0.0658097911295905	0.07586269622023237	0.8081602643163008	0.6946185224418598	0.17697824681395585	0.05437329498494167	0.03544377984444269	0.008645684653291599	0.019668732071768363	0.023994799195796498	0.012185012664246616	0.00838484068099241	0.011598693057390133	0.042089393145681865	0.0032168167605034475	0.0971158461965764	0.024921915169747358	1.2719954666856277	3.898677843819668	0.1522568236969157	0.6984143929763942	0.8649775898334514	0.3330379040115164	0.3913596664772019	0.32073507601939577	0.5305614018278956	0.2772588722239781	0.3006908232629171	0.2788262632026265	0.35912136755106405	0.8641366663945507	0.5091184848838182	0.014994863351649212	0.2988339393983327	0.0	0.0	0.0	0.0	1.0	1.0
1200	-1547.6690802220573	-9.055637605583712	-1538.6134426164735	0.10114314488102885	0.06937691641309766	0.03936951545607638	0.12243865103758571	0.030333692370881068	0.08071397729718806	0.060146319301797035	0.06366456130632178	0.07625285824874455	0.04338021166755919	0.5094593771141573	0.924972566961654	0.2762979140059592	0.09960356813850953	0.03284737925169301	0.008645684653291599	0.023455664662010607	0.017634100638898798	0.019497833447161862	0.018249190751310738	0.005859321596674631	0.05892695995255444	0.003105785018192666	0.1124863439709802	0.08813793343297475	0.680183180403224	1.4654117875601584	0.34828903322533555	0.6984143929763942	0.8649775898334514	0.3330379040115164	0.435993601641829	0.32073507601939577	0.5305614018278956	0.2772588722239781	0.3006908232629171	0.3266005423618229	0.3138698093085718	0.8641366663945507	0.11560864577861255	0.014994863351649212	0.2988339393983327	0.0	0.0	0.0	0.0	1.0	1.0
1300	-1549.5908466661251	-10.69258213803074	-1538.8982645280944	0.17672447446901876	0.04776202513457308	0.03782065724735957	0.11673240919899151	0.030415454624147936	0.07715594433999798	0.05353185768242375	0.04311158867012137	0.058487895876600395	0.09060734542232174	0.32948528543970773	0.924972566961654	0.62134194664298	0.0510579684387225	0.037338499966809026	0.008645684653291599	0.021497349315470204	0.01634105972530456	0.024677943695636403	0.010217915784223972	0.007331342362577417	0.05892695995255444	0.006534159910861017	0.1124863439709802	0.03553311490934958	0.8523406975554693	1.9179155199314908	1.2478339933294116	0.6984143929763942	0.8649775898334514	0.3330379040115164	0.4405950015993817	0.3813841647700163	0.5305614018278956	0.2772588722239781	0.3006908232629171	0.3266005423618229	0.3138698093085718	0.8641366663945507	0.201726027275485	0.016160064535832276	0.2988339393983327	0.0	0.0	0.0	0.0	1.0	1.0
1400	-1544.1658597108665	-10.582903932912664	-1533.5829557779539	0.12542747981530109	0.05597098697368999	0.0350107228813158	0.11673240919899151	0.03604427321480998	0.08474071196547814	0.04449404783447775	0.023462678882880585	0.0711768038612805	0.14479384846168852	0.09489518316560672	0.924972566961654	0.6541948753737468	0.1153189438219492	0.030098397111202574	0.005334239543402981	0.0275189665096382	0.01634105972530456	0.024521893907115334	0.00946216756282591	0.007331342362577417	0.041703590726357015	0.005552039743675882	0.1000298476189293	0.03145244219541964	1.2598671722253416	1.539879069208354	1.280822039240958	0.6984143929763942	0.8649775898334514	0.3330379040115164	0.4405950015993817	0.3813841647700163	0.5305614018278956	0.2772588722239781	0.33057399466283544	0.3266005423618229	0.3138698093085718	0.8641366663945507	0.0633814309989104	0.016160064535832276	0.07577114109628813	0.0	0.0	0.0	0.0	1.0	1.0
1500	-1543.2844718306765	-9.130031947757733	-1534.1544398829187	0.1185679294940541	0.07251407155747833	0.020247494787761017	0.09296752541431016	0.024209949517837417	0.09148609567306501	0.04449404783447775	0.06838387564623398	0.0711768038612805	0.12910523624101486	0.1847543034107872	0.4962945766998922	0.35985180571219905	0.12290252040179488	0.031821903401917026	0.007490871411240848	0.027288380218272682	0.01634105972530456	0.024521893907115334	0.011701975089416736	0.008501930582498901	0.03609155907137442	0.005552039743675882	0.1000298476189293	0.029425443476493757	0.1940615460031419	2.108804457840157	0.9556886705973171	0.6984143929763942	0.8649775898334514	0.29557441393160894	0.44758267100265864	0.3813841647700163	0.5305614018278956	0.2772588722239781	0.33057399466283544	0.3266005423618229	0.3585019038281398	0.6139974476087197	0.09331332530902618	0.2556182668093538	0.28652172171601575	0.0	0.0	0.0	0.0	1.0	1.0
1600	-1542.0063822095833	-7.029224808651435	-1534.977157400932	0.12448684599586907	0.05229044709973377	0.04218395864553954	0.14242306152407347	0.020337792744073994	0.10105339466509439	0.03587468241338599	0.06838387564623398	0.0711768038612805	0.12503895869555207	0.20947080591643943	0.35901069801717156	0.18080875038354938	0.11079833120274665	0.03502468045742438	0.007024010639302893	0.027288380218272682	0.024319005215156564	0.019124780650231175	0.017224390151431294	0.009919051367558523	0.0325092179116916	0.004979654905931795	0.11195053978655894	0.014050449748927201	0.19032081354161484	0.7876320856459972	0.4287652087819009	0.6984143929763942	0.8649775898334514	0.29557441393160894	0.44758267100265864	0.3813841647700163	0.5305614018278956	0.2772588722239781	0.33057399466283544	0.3266005423618229	0.3585019038281398	0.020465693107449327	0.12604307257694386	0.36093910518024563	0.28652172171601575	0.0	0.0	0.0	0.0	1.0	1.0
1700	-1549.0046465155674	-8.615562399852564	-1540.389084115715	0.11577681869450028	0.11147617851350083	0.05084619525203726	0.14645858200582768	0.02855031123336699	0.1265154920372264	0.05287799086742285	0.04710567448279552	0.071728613094227	0.17060900180967398	0.22348922620957754	1.228768009825359	0.5088240630850384	0.14412003733311574	0.05407209794578888	0.009483262068927417	0.02179901464175826	0.020353129089314012	0.025707260714773934	0.010148164383750796	0.013965033582152555	0.0325092179116916	0.007141187274903492	0.0840929784039486	0.014050449748927201	0.18242570334069022	0.7876320856459972	0.6492824878375797	0.6984143929763942	0.8649775898334514	0.29557441393160894	0.44758267100265864	0.3813841647700163	0.5305614018278956	0.2781634778842339	0.33057399466283544	0.3266005423618229	0.3585019038281398	0.0629785379448547	0.12604307257694386	0.394369466076071	0.28652172171601575	0.0	0.0	0.0	0.0	1.0	1.0
1800	-1558.547095136479	-9.334391634700033	-1549.2127035017788	0.16568846340542423	0.15386156507706514	0.057968355242502705	0.07327115458980045	0.0517638754590027	0.09389287034542455	0.05547951984965974	0.03254122235737588	0.0820780596016918	0.3108504166251089	0.20380508546223333	1.7480359744546938	0.9660659800293231	0.04811365224861619	0.07003923534115698	0.012206046243678834	0.017904477650198352	0.028798213007380183	0.018567051288651187	0.017068986532558224	0.012811122000800295	0.05832722882593665	0.00889992117331987	0.14054937507830748	0.038255215763529866	0.1320170823347297	0.9743333569683691	0.08544399492480419	0.6984143929763942	0.8649775898334514	0.29557441393160894	0.44758267100265864	0.3813841647700163	0.5305614018278956	0.2781634778842339	0.33057399466283544	0.3266005423618229	0.3585019038281398	0.3128373979881656	0.10619689098983069	0.394369466076071	0.28652172171601575	0.0	0.0	0.0	0.0	1.0	1.0
1900	-1550.253551955141	-9.488965622982091	-1540.7645863321588	0.22978966633400588	0.09710542975196834	0.033835508983093975	0.1072029298363218	0.02830213482767937	0.07345770841209111	0.04712237864332042	0.02978608218486885	0.0820780596016918	0.5227201845405369	0.4917420245619856	1.012263275968752	0.7855932587363451	0.011825042323900584	0.030989236946471422	0.019232192514174323	0.019697754415286896	0.028798213007380183	0.018567051288651187	0.009986646635067518	0.007680842014290956	0.03479133549061742	0.006569341525405108	0.12651161623206844	0.04585717759521016	0.22235530037845333	1.395929576338562	0.29342152107519964	0.6984143929763942	0.8649775898334514	0.29557441393160894	0.44758267100265864	0.3813841647700163	0.5305614018278956	0.2781634778842339	0.33057399466283544	0.3266005423618229	0.3585019038281398	0.3128373979881656	0.03354652537902372	0.15397931999748443	0.10852638353510816	0.0	0.0	0.0	0.0	1.0	1.0
