it	posterior	prior	likelihood	d12_t66.0	d21_t66.0	d12_t56.0	d21_t56.0	d12_t47.8	d21_t47.8	d12_t33.9	d21_t33.9	d12_t2.588	d21_t2.588	d12_t0.0	d21_t0.0	d12_t0.0	d21_t0.0	e1_t66.0	e2_t66.0	e1_t56.0	e2_t56.0	e1_t47.8	e2_t47.8	e1_t33.9	e2_t33.9	e1_t2.588	e2_t2.588	e1_t0.0	e2_t0.0	e1_t0.0	e2_t0.0	q1_t66.0	q2_t66.0	q1_t56.0	q2_t56.0	q1_t47.8	q2_t47.8	q1_t33.9	q2_t33.9	q1_t2.588	q2_t2.588	q1_t0.0	q2_t0.0	q1_t0.0	q2_t0.0	cov_d12	cov_d21	cov_e1	cov_e2	hp_rate	beta
1500	-1832.8884406922218	-7.829240150291026	-1825.0592005419307	0.18641454655897186	0.031008077323482944	0.0431548226172011	0.0059563677094702115	0.09345652592685436	0.00851710296902585	0.002860076062049159	0.01842528865324248	0.04252605319533014	0.006222046760237447	0.46569360168519425	0.652051806917597	0.4420863191481267	0.26736905691190593	0.0017855078497564327	0.003611242757052176	0.009990991836650726	0.002266919436962753	0.01449114501518528	0.007227639404488354	0.018878297709006682	0.021242562922382902	0.02008056001643926	0.013010787663070338	0.0010567085863591595	0.47505142407259254	1.1086780557825209	0.19037248198117904	0.18578243526526123	0.5149763060538908	0.6807831197150381	0.3429664019323975	0.40027391467714635	0.5458088921110914	0.2974660836771363	0.22726137067539212	0.4088676560560593	0.17906441523499805	0.1277702290813199	0.2791549298675868	0.2159994250348392	0.20357602424184182	0.0	0.0	0.0	0.0	1.0	1.0
1600	-1833.2708598839617	-6.779566680027269	-1826.4912932039344	0.21344284151173337	0.02236015978861171	0.034591948621763485	0.014754581850576773	0.07850902181688332	0.00811962009920444	0.003663278052170896	0.01842528865324248	0.04252605319533014	0.007428191674347036	0.37798959314475206	0.4716827169489707	0.2221277583104984	0.24103692279250233	0.004868563915370442	0.002603687396228544	0.009951766386301814	0.0033736628184809782	0.02135617705110524	0.005863334211141723	0.019678878156325873	0.028110884523797796	0.018010364445539006	0.013010787663070338	0.00047205335597314745	0.2341014824800683	0.9003432133461127	0.0854097149984756	0.18578243526526123	0.5149763060538908	0.6807831197150381	0.3429664019323975	0.39151531790759225	0.5458088921110914	0.2974660836771363	0.22726137067539212	0.4088676560560593	0.17906441523499805	0.062020718788716615	0.3993824596097464	0.2854379552418288	0.20357602424184182	0.0	0.0	0.0	0.0	1.0	1.0
1700	-1840.1750362563002	-8.507286109300292	-1831.6677501469999	0.21386792969822951	0.039819828381640346	0.041695209037869836	0.004835990017829047	0.1271284200036912	0.010165494542867007	0.007052966121797917	0.021727487319283787	0.03307123910687281	0.007623746568105594	0.5633292473841153	1.5357319440495634	0.7497900194527763	0.5465718786763625	0.004715688277695551	0.0048744999422393135	0.013897772418004611	0.003499732581881082	0.025183237378927293	0.005565330845898254	0.016494690927035822	0.028110884523797796	0.019219490999118877	0.00787877557076724	0.000391463934773064	0.1596405210249909	0.5103118925056354	0.12933659518983287	0.18578243526526123	0.5149763060538908	0.6807831197150381	0.3429664019323975	0.39151531790759225	0.5458088921110914	0.33448349778019604	0.28338933365349817	0.4088676560560593	0.17906441523499805	0.008824571741640879	0.3993824596097464	0.311014399145836	0.20357602424184182	0.0	0.0	0.0	0.0	1.0	1.0
1800	-1844.1890166534474	-9.13950421328424	-1835.0495124401632	0.3060668710970741	0.10562166035877901	0.04753556637693172	0.0024193773238702027	0.12719090013711998	0.004918860619340023	0.007052966121797917	0.016796160262124982	0.03784296137093685	0.010491167072353473	0.4234609284478338	2.184720519945357	1.4235699183860995	0.182469903464733	0.02202021890746826	0.006098954601753233	0.011414844190665512	0.003203214491014181	0.01978267662184541	0.005565330845898254	0.020765092785249045	0.028138525549050594	0.025506620759070273	0.014293634022956732	0.00037822597053607354	0.07546076616714562	0.34001214828229065	0.010952066286254357	0.18578243526526123	0.5149763060538908	0.6807831197150381	0.3429664019323975	0.39151531790759225	0.5458088921110914	0.33448349778019604	0.28338933365349817	0.4088676560560593	0.17906441523499805	0.025100196331128536	0.15246028393206848	0.311014399145836	0.20357602424184182	0.0	0.0	0.0	0.0	1.0	1.0
1900	-1834.058969145603	-7.739901701539837	-1826.3190674440632	0.4244773760330944	0.06666016113327912	0.03642263657286629	0.003096830285265057	0.09235084697788641	0.003848303154072283	0.011271379492613419	0.018874063522687713	0.041059362255933644	0.006036491216976668	0.5219188118431294	1.26514121157371	0.680210386355374	0.04411766434993619	0.006104364872678715	0.018422341598916345	0.007647560938031628	0.005776391204039196	0.013513329968997203	0.005476753279067901	0.01431068533441968	0.02505711123528054	0.020020884513843387	0.012866017661525947	0.00045338590191741884	0.10013663109715545	0.5786752173935614	0.04020136895488633	0.18578243526526123	0.5149763060538908	0.6807831197150381	0.3429664019323975	0.39151531790759225	0.5458088921110914	0.33448349778019604	0.28338933365349817	0.4088676560560593	0.17906441523499805	0.15684845905508088	0.05668865596924838	0.12243634814259423	0.10375636725769721	0.0	0.0	0.0	0.0	1.0	1.0
2000	-1839.5493147666355	-9.226301922557402	-1830.323012844078	0.8266897356194031	0.11045642070451016	0.039902791369494484	0.0039399249094698606	0.0987949910875315	0.0028064964629564678	0.012522582464638728	0.017143342336621098	0.041059362255933644	0.008286352613870621	1.1834896516415145	1.6202934579813324	0.7536964702065798	0.0645426802772695	0.002444875725337162	0.0267825150824406	0.007647560938031628	0.005493827388685908	0.012779062292556936	0.004381912738290978	0.01466862141351911	0.02505711123528054	0.020992478046758026	0.012866017661525947	0.0005809058426131845	0.16234029927697918	0.4379389652096892	0.032949376955877276	0.3663483757401055	0.5149763060538908	0.6807831197150381	0.3429664019323975	0.39151531790759225	0.5458088921110914	0.33448349778019604	0.28338933365349817	0.4088676560560593	0.17906441523499805	0.15684845905508088	0.05668865596924838	0.12243634814259423	0.08435784525503434	0.0	0.0	0.0	0.0	1.0	1.0
2100	-1842.587180077189	-10.380601699319676	-1832.2065783778694	0.8192899563528842	0.09104697274982554	0.03406315200369811	0.0019110265996729403	0.0771906852910232	0.004059035167921055	0.011930626656782276	0.02424145028443843	0.041059362255933644	0.0076284166814709516	0.33333827645817055	3.1042886480360514	0.527464765517699	0.19388713937801716	0.002968172929084092	0.04262969470857359	0.006483300008304714	0.002685592354771226	0.01398376993888894	0.004716641705118129	0.013998786390811778	0.02505711123528054	0.018210919147769695	0.016981408323045316	0.0006141374956381567	0.3838634714518641	0.8315632157853412	0.0696918315929054	0.17367934671921834	0.3577391148990513	0.3471132882190228	0.4320151877699729	0.39151531790759225	0.5458088921110914	0.33448349778019604	0.28338933365349817	0.4088676560560593	0.17906441523499805	0.15684845905508088	0.42357382562996054	0.05995964412894472	0.20647128725934238	0.0	0.0	0.0	0.0	1.0	1.0
2200	-1840.4449940821312	-12.777436537042249	-1827.667557545089	0.3596132480155292	0.06427447353398605	0.02631060793270238	0.0021473095834262626	0.0771906852910232	0.0028386386367402314	0.018182117161658316	0.015518183451724267	0.04475835129830192	0.004920206673752895	0.18718318214706225	5.717627197682324	0.2895505438536289	0.3066157162166207	0.0009774402741448125	0.006470802038763058	0.00616282684071142	0.0017206667785246584	0.010137048124354578	0.005278358676131208	0.02016230400066625	0.027600821265156728	0.018210919147769695	0.01676498696651068	0.0005504704487531498	0.5243111158856024	1.2854616588056218	0.0611425234923664	0.17367934671921834	0.3577391148990513	0.3471132882190228	0.4320151877699729	0.39151531790759225	0.5458088921110914	0.33448349778019604	0.28338933365349817	0.4088676560560593	0.17906441523499805	0.15684845905508088	0.42357382562996054	0.2525099834034255	0.09441034387497645	0.0	0.0	0.0	0.0	1.0	1.0
2300	-1838.0609833237913	-12.738180993915208	-1825.3228023298761	0.11941935832464744	0.07739222113044855	0.04380528106002223	0.006117465740625308	0.0771906852910232	0.0019585179882468835	0.01695524206825961	0.01944144815321475	0.04475835129830192	0.006147805103601363	0.1312367306275071	5.456684716587219	0.7685648256056518	0.18655549593423623	0.00048439124712306683	0.005793867948099643	0.0032194876417925454	0.003554001361830688	0.012169870371722626	0.006661059876323021	0.015196647675613038	0.02729904720982556	0.015589378505908701	0.014900944094746977	0.0003880334488447904	0.8032407492559946	0.9235187443822777	0.2741824931634091	0.1303650099251146	0.3577391148990513	0.3471132882190228	0.4320151877699729	0.4628560218782704	0.5458088921110914	0.33448349778019604	0.28338933365349817	0.4088676560560593	0.17906441523499805	0.15684845905508088	0.06135050345151491	0.2525099834034255	0.09441034387497645	0.0	0.0	0.0	0.0	1.0	1.0
2400	-1837.1117145988612	-9.428011267750037	-1827.6837033311112	0.0691115096964918	0.11410767110405498	0.030665865866264776	0.0060507054079379785	0.0771906852910232	0.002754461197661171	0.02293101591495109	0.02170412139914813	0.03641773773331975	0.014042640408358327	0.06587750400449705	2.555776726700955	0.36115384025630193	0.2272159770651104	0.00017253709958179922	0.008693885510209626	0.009475537357716293	0.0030258557292011006	0.014435612593052703	0.006868030705471164	0.012993508861678289	0.021360754221165113	0.018125255524747027	0.0122050833993239	0.00024170098094006612	0.7027996414753013	0.8396402120758785	0.49721905735100475	0.19249492228513643	0.33369294142228373	0.3695953196071935	0.4320151877699729	0.4628560218782704	0.5458088921110914	0.33448349778019604	0.28338933365349817	0.5158038100853484	0.17906441523499805	0.04553222948698124	0.12748010900015608	0.34822938435141615	0.20307760628799423	0.0	0.0	0.0	0.0	1.0	1.0
